爽文短剧,#genre#
全集,https://v11.longshengtea.com/yyv11/202404/22/r1PW65SQch3/video/index.m3u8
全集 (下),https://v10.longshengtea.com/yyv10/202406/05/0FWmKNfB6h15/video/index.m3u8
全集 (上),https://v6.longshengtea.com/yyv6/202406/05/ghRbSA9hFT12/video/index.m3u8

团宠大小姐，手撕渣男又美又飒,#genre#
全集 (下),https://v2.longshengtea.com/yyv2/202406/04/L5Pwg5tz3Y10/video/index.m3u8
全集 (上),https://v6.longshengtea.com/yyv6/202406/04/AsQJwKihCw12/video/index.m3u8

女老板的贴身高手,#genre#
全集,https://v12.longshengtea.com/yyv12/202404/16/Y8fzTc5aqs8/video/index.m3u8
全集 (下),https://v9.longshengtea.com/yyv9/202406/06/V54ThFRARN18/video/index.m3u8
全集 (上),https://v11.longshengtea.com/yyv11/202406/06/u0Ntu6Jzuq3/video/index.m3u8

离婚后三个美女爆宠我,#genre#
全集 (下),https://v10.longshengtea.com/yyv10/202405/29/PJj58DKbAi15/video/index.m3u8
全集 (上),https://v2.longshengtea.com/yyv2/202405/29/nzvspDYBJw10/video/index.m3u8

圣尊,#genre#
全集 (下),https://v6.longshengtea.com/yyv6/202406/04/J4GnixZWjk12/video/index.m3u8
全集 (上),https://v3.longshengtea.com/yyv3/202406/04/QmyXFG6Hxu2/video/index.m3u8

席总，其实你才是替身,#genre#
全集 (下),https://v6.longshengtea.com/yyv6/202405/30/TDCQQHvwB812/video/index.m3u8
全集 (上),https://v7.longshengtea.com/yyv7/202405/30/UNXqTPZyDU13/video/index.m3u8

我爸竟有万亿资产,#genre#
全集 (下),https://v9.longshengtea.com/yyv9/202405/31/Yd7VY8FEye18/video/index.m3u8
全集 (上),https://v12.longshengtea.com/yyv12/202405/31/FpPkWj2sKW8/video/index.m3u8

逃妻归来，三个女宝甜又飒,#genre#
全集 (下),https://v5.longshengtea.com/yyv5/202406/05/PbZSH1bGJz7/video/index.m3u8
全集 (上),https://v3.longshengtea.com/yyv3/202406/05/9jsUi59L0p2/video/index.m3u8

天师我啊，真的不想吃软饭,#genre#
全集（上）,https://v12.longshengtea.com/yyv12/202405/28/DnvAkeBeUA8/video/index.m3u8
全集（下）,https://v10.longshengtea.com/yyv10/202405/26/86qjmwUfGS15/video/index.m3u8
1-20集,https://v3.longshengtea.com/yyv3/202403/05/PpM1LQN8v02/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202403/05/fB0bWmJ5tM2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202403/05/wWaWnpBdMa2/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202403/05/bUGftyruJz2/video/index.m3u8
81-100集,https://v3.longshengtea.com/yyv3/202403/05/4HLetEZx7k2/video/index.m3u8
101-120集,https://v3.longshengtea.com/yyv3/202403/05/xf5Y6xPRuU2/video/index.m3u8

我一曲封神，渣女前妻跪求复合,#genre#
全集 (下),https://v4.longshengtea.com/yyv4/202405/29/Xt0UAKK0FW4/video/index.m3u8
全集 (上),https://v5.longshengtea.com/yyv5/202405/27/n2NRpeAPAP7/video/index.m3u8

手握八百纵横四海,#genre#
全集,https://v10.longshengtea.com/yyv10/202404/30/BvsuN7qTrs15/video/index.m3u8
全集 (上),https://v9.longshengtea.com/yyv9/202406/06/LA9dvengc118/video/index.m3u8
全集 (下),https://v9.longshengtea.com/yyv9/202406/06/rfvmAs1HrY18/video/index.m3u8

无敌从欠钱开始,#genre#
全集,https://v12.longshengtea.com/yyv12/202404/27/cHSrtQvWz18/video/index.m3u8
全集 (下),https://v5.longshengtea.com/yyv5/202406/05/HUL3v24gAu7/video/index.m3u8
全集 (上),https://v8.longshengtea.com/yyv8/202406/05/9FiR9uimPw14/video/index.m3u8

不装了，我是豪门千金,#genre#
全集 (下),https://v7.longshengtea.com/yyv7/202405/29/RPcuumKdQR13/video/index.m3u8
全集 (上),https://v12.longshengtea.com/yyv12/202405/29/KNAqaR8Q098/video/index.m3u8

不装了，姑爷摊牌了,#genre#
全集,https://v10.longshengtea.com/yyv10/202405/11/7rE5PqTxN815/video/index.m3u8
全集 (下),https://v4.longshengtea.com/yyv4/202405/29/a8qS5GBUwa4/video/index.m3u8
全集 (上),https://v8.longshengtea.com/yyv8/202405/29/K0wVgh7e0P14/video/index.m3u8

白金瞳,#genre#
全集,https://v11.longshengtea.com/yyv11/202404/22/VaFdspEe3K3/video/index.m3u8
全集 (下),https://v1.longshengtea.com/yyv1/202406/05/a3abijrZU21/video/index.m3u8
全集 (上),https://v6.longshengtea.com/yyv6/202406/05/AuJHYMTrdr12/video/index.m3u8

相亲对象是总裁,#genre#
全集,https://v12.longshengtea.com/yyv12/202404/30/hcNKG082M28/video/index.m3u8
全集 (下),https://v11.longshengtea.com/yyv11/202406/05/MgN7uNVbKc3/video/index.m3u8
全集 (上),https://v4.longshengtea.com/yyv4/202406/05/gT4VP3SZ9z4/video/index.m3u8

历少，合约到期了,#genre#
全集,https://v11.longshengtea.com/yyv11/202404/22/GaD4v8k5pV3/video/index.m3u8
全集 (下),https://v4.longshengtea.com/yyv4/202406/03/UAs216ztuT4/video/index.m3u8
全集 (上),https://v7.longshengtea.com/yyv7/202406/03/yWuDgzLZhm13/video/index.m3u8

身份曝光，前女友悔不当初,#genre#
全集 (下),https://v10.longshengtea.com/yyv10/202406/05/19ZPEEhidy15/video/index.m3u8
全集 (上),https://v7.longshengtea.com/yyv7/202406/05/2R7jA3kMEc13/video/index.m3u8

审判,#genre#
HD中字,https://v1.longshengtea.com/yyv1/202308/19/RpbyBUdgGX2/video/index.m3u8
全集 (下),https://v8.longshengtea.com/yyv8/202406/05/XVSghA2j1F14/video/index.m3u8
全集 (上),https://v7.longshengtea.com/yyv7/202406/05/Cvz7PADEw013/video/index.m3u8

超然,#genre#
全集,https://v12.longshengtea.com/yyv12/202404/22/KX3s0fAXXk8/video/index.m3u8
全集 (下),https://v4.longshengtea.com/yyv4/202406/05/Dc0VkAH0kR4/video/index.m3u8
全集 (上),https://v5.longshengtea.com/yyv5/202406/05/d8KJuU1EU57/video/index.m3u8

闪婚后，我竟跃升成女总裁,#genre#
全集 (下),https://v8.longshengtea.com/yyv8/202406/03/fRYnvvenUW14/video/index.m3u8
全集 (上),https://v5.longshengtea.com/yyv5/202406/03/53w4y7iMad7/video/index.m3u8

爷不当赘婿，前妻破防了,#genre#
全集 (下),https://v1.longshengtea.com/yyv1/202406/02/JqRyBVxhL91/video/index.m3u8
全集 (上),https://v9.longshengtea.com/yyv9/202406/02/TSyxKARdSB18/video/index.m3u8

三个哥哥上门，离婚妻竟是豪门千金,#genre#
全集,https://v11.longshengtea.com/yyv11/202404/19/3c2YsTy7qV3/video/index.m3u8
全集 (上),https://v2.longshengtea.com/yyv2/202405/28/22bwXG9UGb10/video/index.m3u8
全集 (下),https://v3.longshengtea.com/yyv3/202405/26/dmS5DLa07a2/video/index.m3u8

隐龙在世,#genre#
全集 (下),https://v9.longshengtea.com/yyv9/202406/02/vxhZZxDN0D18/video/index.m3u8
全集 (上),https://v2.longshengtea.com/yyv2/202406/02/CnRtfip5w110/video/index.m3u8

捡个美女带我逆天改命,#genre#
全集,https://v12.longshengtea.com/yyv12/202404/27/d0hMMftJi28/video/index.m3u8
全集 (下),https://v2.longshengtea.com/yyv2/202406/03/Ucucupu7vE10/video/index.m3u8
全集 (上),https://v4.longshengtea.com/yyv4/202406/03/uBRyHmrvp24/video/index.m3u8

巅峰丐婿 从被美女姐姐捡回家开始,#genre#
全集 (上),https://v12.longshengtea.com/yyv12/202405/29/XjwKteKXqV8/video/index.m3u8
全集 (下),https://v5.longshengtea.com/yyv5/202405/27/fpyfXAA9Sw7/video/index.m3u8

冰山总裁夫人带娃跑,#genre#
全集 (下),https://v7.longshengtea.com/yyv7/202405/27/4dsj7yhGL013/video/index.m3u8
全集 (上),https://v4.longshengtea.com/yyv4/202405/27/Vb3VjyREKf4/video/index.m3u8

龙门令,#genre#
全集,https://v10.longshengtea.com/yyv10/202405/07/hrbz8Qx68b15/video/index.m3u8
全集（下）,https://v1.longshengtea.com/yyv1/202406/03/zncEnDx5Kx1/video/index.m3u8
全集 (上),https://v1.longshengtea.com/yyv1/202406/03/wwPAgNmAUE1/video/index.m3u8

重生后，我继承遗产一路开挂,#genre#
全集 (下),https://v1.longshengtea.com/yyv1/202405/31/2J45mKa2TY1/video/index.m3u8
全集 (上),https://v1.longshengtea.com/yyv1/202405/31/VVnH1cfZcr1/video/index.m3u8

净身出户后，夺回豪门人生,#genre#
全集,https://v12.longshengtea.com/yyv12/202404/26/gA1hVS8WsB8/video/index.m3u8
全集 (下),https://v6.longshengtea.com/yyv6/202406/03/2EnWd5f5CQ12/video/index.m3u8
全集 (上),https://v5.longshengtea.com/yyv5/202406/03/UJVZXU2gWU7/video/index.m3u8

我家夫人不好惹,#genre#
全集  (上),https://v5.longshengtea.com/yyv5/202405/26/jPdpyrvf427/video/index.m3u8
全集  (下),https://v1.longshengtea.com/yyv1/202405/26/75iw2zP91A1/video/index.m3u8

遮天武神,#genre#
全集,https://v10.longshengtea.com/yyv10/202404/24/Pz3bag7Nwx15/video/index.m3u8
全集 (下),https://v6.longshengtea.com/yyv6/202405/31/MVUDji6Pku12/video/index.m3u8
全集 (上),https://v11.longshengtea.com/yyv11/202405/31/zyJTpY6uzg3/video/index.m3u8

龙虎兄弟,#genre#
全集（下）,https://v10.longshengtea.com/yyv10/202406/03/0b65JbP8xM15/video/index.m3u8
全集（上）,https://v7.longshengtea.com/yyv7/202406/03/9KvJCnN1DH13/video/index.m3u8

穿越成女明星和霸总谈恋爱,#genre#
全集 (下),https://v8.longshengtea.com/yyv8/202406/01/TDa2u8GxG814/video/index.m3u8
全集 (上),https://v12.longshengtea.com/yyv12/202406/01/iGZrDwLRLB8/video/index.m3u8

千金归来之阮小姐又美又飒 ,#genre#
全集 (下),https://v2.longshengtea.com/yyv2/202405/26/wGFJNz2nQU10/video/index.m3u8
全集 (上),https://v10.longshengtea.com/yyv10/202405/26/H4mZMDn7xJ15/video/index.m3u8
1-20集,https://v11.longshengtea.com/yyv11/202403/08/fG3LbfGLyK2/video/index.m3u8
21-40集,https://v11.longshengtea.com/yyv11/202403/08/Dnr4MQbSjj2/video/index.m3u8
41-60集,https://v11.longshengtea.com/yyv11/202403/08/dEyUHtHyc72/video/index.m3u8
61-80集,https://v11.longshengtea.com/yyv11/202403/08/y2Gdhj3K562/video/index.m3u8
81-100集,https://v11.longshengtea.com/yyv11/202403/08/NarSUGGfYb2/video/index.m3u8

师娘，我下山找总裁老婆了,#genre#
全集 (下),https://v8.longshengtea.com/yyv8/202405/26/yRYQfmt1pH14/video/index.m3u8
全集 (上),https://v6.longshengtea.com/yyv6/202405/26/QwJN6suPRx12/video/index.m3u8
1-20集,https://v3.longshengtea.com/yyv3/202403/01/c05G5E82412/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202403/01/FdU1ZAUUCB2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202403/01/Bp9eieeAWC2/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202403/01/8m2brJXdc72/video/index.m3u8

修仙从离婚开始,#genre#
全集 (下),https://v10.longshengtea.com/yyv10/202405/31/Vj8yD6xqwD15/video/index.m3u8
全集 (上),https://v9.longshengtea.com/yyv9/202405/31/T9eUxvBU4A18/video/index.m3u8

夫妻马甲双双掉完把家还,#genre#
全集 (下),https://v10.longshengtea.com/yyv10/202405/29/WjJqTXQ8dS15/video/index.m3u8
全集 (上),https://v7.longshengtea.com/yyv7/202405/29/rGPyygP9mS13/video/index.m3u8

弃女的反击,#genre#
全集 (下),https://v10.longshengtea.com/yyv10/202406/04/5MhRV1GmM515/video/index.m3u8
全集 (上),https://v7.longshengtea.com/yyv7/202406/04/t3j0Gcaeui13/video/index.m3u8

女友直播拔我氧气管,#genre#
全集,https://v8.longshengtea.com/yyv8/202405/23/tDa3pvDyLL14/video/index.m3u8
1-20集,https://v11.longshengtea.com/yyv11/202403/16/Qz8QLhcU0T2/video/index.m3u8
21-40集,https://v11.longshengtea.com/yyv11/202403/16/ag9z8ZHdef2/video/index.m3u8
41-60集,https://v11.longshengtea.com/yyv11/202403/16/nas1fZ2PRG2/video/index.m3u8
61-80集,https://v11.longshengtea.com/yyv11/202403/16/26mtnBMkSb2/video/index.m3u8

学渣重生之大有作为,#genre#
全集,https://v12.longshengtea.com/yyv12/202405/12/0sw08YAtLP8/video/index.m3u8
全集 (下),https://v12.longshengtea.com/yyv12/202405/31/Y1WeiL10hc8/video/index.m3u8
全集 (上),https://v5.longshengtea.com/yyv5/202405/31/zNp5hLpehD7/video/index.m3u8

我的老爸是保安,#genre#
全集 (下),https://v8.longshengtea.com/yyv8/202405/29/XKtwgLEyKd14/video/index.m3u8
全集 (上),https://v2.longshengtea.com/yyv2/202405/29/RSWuZf0sF610/video/index.m3u8

女总裁的打工男友,#genre#
全集 (下),https://v7.longshengtea.com/yyv7/202405/23/71VPAAthqz13/video/index.m3u8
全集 (上),https://v11.longshengtea.com/yyv11/202405/23/cvkVWBzgtr3/video/index.m3u8

我不是龙王,#genre#
全集 (下),https://v3.longshengtea.com/yyv3/202406/02/m5WBJ57m8t2/video/index.m3u8
全集 (上),https://v8.longshengtea.com/yyv8/202406/02/VB0j4JES7S14/video/index.m3u8

御霄狂龙,#genre#
全集 (下),https://v12.longshengtea.com/yyv12/202405/31/wWba7hq9Gy8/video/index.m3u8
全集 (上),https://v11.longshengtea.com/yyv11/202405/31/vub23hx6g43/video/index.m3u8

新版：至尊武圣,#genre#
全集 (下),https://v5.longshengtea.com/yyv5/202406/02/NZTddBEBEg7/video/index.m3u8
全集 (上),https://v11.longshengtea.com/yyv11/202406/02/jXSSvRX8ev3/video/index.m3u8

盛夏的复仇,#genre#
全集 (下),https://v8.longshengtea.com/yyv8/202405/30/g6K1Ww7Suv14/video/index.m3u8
全集 (上),https://v3.longshengtea.com/yyv3/202405/30/gs1DTHqWPX2/video/index.m3u8

玄门龙婿,#genre#
全集 (下),https://v4.longshengtea.com/yyv4/202406/02/rjVSV10h1B4/video/index.m3u8
全集 (上),https://v3.longshengtea.com/yyv3/202406/02/k79JnXfuZ12/video/index.m3u8

胜者为凰,#genre#
全集 (下),https://v6.longshengtea.com/yyv6/202405/30/REKwYjwWvf12/video/index.m3u8
全集 (上),https://v2.longshengtea.com/yyv2/202405/30/8dXP5uH31S10/video/index.m3u8

四个姐姐轻点虐,#genre#
全集,https://v8.longshengtea.com/yyv8/202405/07/bMP9jLxpeT14/video/index.m3u8
全集 (上),https://v7.longshengtea.com/yyv7/202405/30/zJiFKc9ic013/video/index.m3u8

未来报纸,#genre#
全集,https://v8.longshengtea.com/yyv8/202405/13/SyfFwBYtR214/video/index.m3u8
全集 (下),https://v4.longshengtea.com/yyv4/202405/30/HMEvMm5BXS4/video/index.m3u8
全集 (上),https://v8.longshengtea.com/yyv8/202405/30/nKhC23t66n14/video/index.m3u8

坏了，我好像真是仙人,#genre#
全集 (下),https://v12.longshengtea.com/yyv12/202405/20/k9qm001GaP8/video/index.m3u8
全集 (上),https://v4.longshengtea.com/yyv4/202405/20/pSepfBHP924/video/index.m3u8

前妻归来不可欺,#genre#
全集(下),https://v11.longshengtea.com/yyv11/202405/12/FftErNzixs3/video/index.m3u8
全集(上),https://v11.longshengtea.com/yyv11/202405/12/yJbEv8H6xS3/video/index.m3u8

退婚后我成了超级巨富,#genre#
全集,https://v11.longshengtea.com/yyv11/202404/24/0Udhx6QM7E3/video/index.m3u8
全集 (下),https://v9.longshengtea.com/yyv9/202405/31/zGBfmqpKDq18/video/index.m3u8
全集 (上),https://v12.longshengtea.com/yyv12/202405/31/EHg2LKQzrV8/video/index.m3u8

团宠千金，女儿我们回家,#genre#
全集,https://v10.longshengtea.com/yyv10/202404/26/7V23iFN9Ns15/video/index.m3u8
全集 (下),https://v2.longshengtea.com/yyv2/202405/28/DJ4mSmcN1S10/video/index.m3u8

重生之复仇千金不好惹,#genre#
全集,https://v12.longshengtea.com/yyv12/202405/27/F27QvkeGx38/video/index.m3u8
全集 (下),https://v10.longshengtea.com/yyv10/202405/28/xrqAkmfNeR15/video/index.m3u8

废柴变神医,#genre#
全集,https://v10.longshengtea.com/yyv10/202405/01/A09AdKEqXi15/video/index.m3u8
全集 (下),https://v8.longshengtea.com/yyv8/202406/01/6FwhYh71ER14/video/index.m3u8
全集 (上),https://v4.longshengtea.com/yyv4/202406/01/pRQXbQmeY44/video/index.m3u8

我三万娶的老公竟是亿万总裁,#genre#
全集,https://v1.longshengtea.com/yyv1/202405/24/GffhryV9Rd1/video/index.m3u8
全集 (下),https://v4.longshengtea.com/yyv4/202405/28/Gaqp7yuTTm4/video/index.m3u8

女帅亮身份后，渣男跪地唱征服,#genre#
全集（下）,https://v10.longshengtea.com/yyv10/202405/28/Dpi0LQLJG015/video/index.m3u8
全集（上）,https://v9.longshengtea.com/yyv9/202405/26/ehaqpySKVF18/video/index.m3u8

离婚后，傅总要倒贴,#genre#
全集 (下),https://v10.longshengtea.com/yyv10/202405/26/Xtawy3STr515/video/index.m3u8
全集 (上),https://v10.longshengtea.com/yyv10/202405/26/gSZssy697f15/video/index.m3u8

新版：凌云 ,#genre#
全集,https://v12.longshengtea.com/yyv12/202405/07/Q6U9A2XnBq8/video/index.m3u8
1-20集,https://v11.longshengtea.com/yyv11/202403/28/zuTi8ajY1X2/video/index.m3u8
21-40集,https://v11.longshengtea.com/yyv11/202403/28/DTpk9gRWEF2/video/index.m3u8
41-60集,https://v11.longshengtea.com/yyv11/202403/28/YfGVAXjHzC2/video/index.m3u8
61-80集,https://v11.longshengtea.com/yyv11/202403/28/5AAwTfJqmP2/video/index.m3u8
81-100集,https://v11.longshengtea.com/yyv11/202403/28/Jp1whkSpRM2/video/index.m3u8

灵气复苏我成为了万古医圣,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202311/23/JwStmRsJrr2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202311/23/Z3AmvTG4ZY2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202311/23/0dZUZCAhD72/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202311/23/JXV2yuENCP2/video/index.m3u8
81-100集,https://v3.longshengtea.com/yyv3/202311/23/1E99z6ujQ22/video/index.m3u8

暗龙殿,#genre#
全集,https://v7.longshengtea.com/yyv7/202405/10/JBU0yWduHe13/video/index.m3u8
1-20集,https://v11.longshengtea.com/yyv11/202403/12/Zx7tDu7xGb2/video/index.m3u8
21-40集,https://v11.longshengtea.com/yyv11/202403/12/qibthRnEFT2/video/index.m3u8
41-60集,https://v11.longshengtea.com/yyv11/202403/12/bayVPqT9zB2/video/index.m3u8
61-80集,https://v11.longshengtea.com/yyv11/202403/12/YLN9YcxKYG2/video/index.m3u8
81-100集,https://v11.longshengtea.com/yyv11/202403/12/jYberSzkGe2/video/index.m3u8

让你扮演神王，你来真的,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202402/27/Ut1Z9nxMB52/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202402/27/CAT9C58gtx2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202402/27/xuSmUNKCrm2/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202402/27/XYpSvPVLUe2/video/index.m3u8
81-100集,https://v3.longshengtea.com/yyv3/202402/27/SZX4jbZbMp2/video/index.m3u8

御龙在天,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202311/25/uw3ZDUGCQP2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202311/25/JJynXL4TZj2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202311/25/ewwLjQnHxr2/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202311/25/ZMfJgZw6ZS2/video/index.m3u8
81-100集,https://v3.longshengtea.com/yyv3/202311/25/UJ4PtRr0uq2/video/index.m3u8

盖世杀神,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202402/23/jZjJL33xXq2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202402/23/Jn0Tpth6GJ2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202402/23/U6xD15VJ352/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202402/23/PeBgz7pQnn2/video/index.m3u8
81-88集,https://v3.longshengtea.com/yyv3/202402/23/EveGGSqY0u2/video/index.m3u8

联姻五年后他重生了,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202402/03/eze3m2d1eQ2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202402/03/aUy5dsyCC62/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202402/03/5D5awgaaxD2/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202402/03/txuCjsCsd62/video/index.m3u8
81-100集,https://v3.longshengtea.com/yyv3/202402/03/0HCwmXpm622/video/index.m3u8
101-120集,https://v3.longshengtea.com/yyv3/202402/03/serby0Yrfu2/video/index.m3u8

二狗创世纪,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202402/22/9kbGCLjpJC2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202402/22/6jr0vnLvr92/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202402/22/70qNHzgG1r2/video/index.m3u8
61-68集,https://v3.longshengtea.com/yyv3/202402/22/yXWpckkqmx2/video/index.m3u8

唐门短剧版,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202402/04/yp6qG5exF22/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202402/04/sTxwAjYCWU2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202402/04/kEKz1gdhFk2/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202402/04/YSM1Q2jBER2/video/index.m3u8
81-100集,https://v3.longshengtea.com/yyv3/202402/04/YDfFPzPPLy2/video/index.m3u8

都市之君临天下,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202402/22/t89zdNF9Ny2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202402/22/9p8Xkh7q442/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202402/22/KjzVpdtPS02/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202402/22/H3CdWt4cDd2/video/index.m3u8
81-100集,https://v3.longshengtea.com/yyv3/202402/22/jiaYs0PSwS2/video/index.m3u8
101-120集,https://v3.longshengtea.com/yyv3/202402/22/82YeTapV0j2/video/index.m3u8

重生后，渣男前夫又急又气 ,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202403/07/miHdf2fxfT2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202403/07/h50fpUD3BL2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202403/07/hN4EwmBUF02/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202403/07/JGzVAbYiq42/video/index.m3u8
81-100集,https://v3.longshengtea.com/yyv3/202403/07/ZhW5gRprvL2/video/index.m3u8

保安老爸竟是世界首富,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202402/21/R3C6QQWWXH2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202402/21/BnyvqRurc62/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202402/21/cCiZjT5YyK2/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202402/21/3RH1MDHhck2/video/index.m3u8
81-85集,https://v3.longshengtea.com/yyv3/202402/21/KgexbwFYfQ2/video/index.m3u8

重生后，夫人马甲掀翻全场,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202401/18/z30p6hxh3K2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202401/18/fK9HKE6cZm2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202401/18/MaxpAKxQwd2/video/index.m3u8
61-82集,https://v3.longshengtea.com/yyv3/202401/18/nFiegxAft82/video/index.m3u8

我叫郝多余,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202401/29/348APMY6kt2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202401/29/7QJPv88ctU2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202401/29/wrW6j39nKu2/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202401/29/uvgVB1a6Dt2/video/index.m3u8
81-100集,https://v3.longshengtea.com/yyv3/202401/29/1NAzSknCWP2/video/index.m3u8

夺天,#genre#
1-20集,https://v11.longshengtea.com/yyv11/202403/28/YJ2L0eEY772/video/index.m3u8
21-40集,https://v11.longshengtea.com/yyv11/202403/28/ErQZ1QVpLQ2/video/index.m3u8
41-60集,https://v11.longshengtea.com/yyv11/202403/28/vyWYUQicmf2/video/index.m3u8
61-80集,https://v11.longshengtea.com/yyv11/202403/28/gHhXvkSDsn2/video/index.m3u8
81-100集,https://v11.longshengtea.com/yyv11/202403/28/9PuFPM3VQy2/video/index.m3u8

女首富的复仇,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202401/18/Kz76LhCDNR2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202401/18/JUpf0MufaQ2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202401/18/Tm4xi8KaLZ2/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202401/18/5HhucwkYFx2/video/index.m3u8

盖世人杰,#genre#
1-20集,https://v3.longshengtea.com/yyv3/202401/27/vQqAD4cVxy2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202401/27/DaFN2D3TSh2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202401/27/8srLxD7sn62/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202401/27/iBi7nHkYXq2/video/index.m3u8
81-100集,https://v3.longshengtea.com/yyv3/202401/27/nYAam9VTph2/video/index.m3u8

物价贬值后我被女明星倒追,#genre#
1-20集,https://v6.longshengtea.com/yyv6/202310/24/q5qQAics6g1/video/index.m3u8
21-40集,https://v6.longshengtea.com/yyv6/202310/24/4kzZq7pmXN1/video/index.m3u8
41-60集,https://v6.longshengtea.com/yyv6/202310/24/ibe8XecDTX1/video/index.m3u8
61-80集,https://v6.longshengtea.com/yyv6/202310/24/3iZX3cL6My1/video/index.m3u8
81-100集,https://v6.longshengtea.com/yyv6/202310/24/9arS2ASBjA1/video/index.m3u8
101-120集,https://v6.longshengtea.com/yyv6/202310/24/SUnsVjcB0H1/video/index.m3u8

龙生九子,#genre#
全集,https://v11.longshengtea.com/yyv11/202405/07/wW7JC3QZtC3/video/index.m3u8
1-20集,https://v3.longshengtea.com/yyv3/202402/26/ET2mP2gGhz2/video/index.m3u8
21-40集,https://v3.longshengtea.com/yyv3/202402/26/T3RS9yE02N2/video/index.m3u8
41-60集,https://v3.longshengtea.com/yyv3/202402/26/pb8Nu3D7iH2/video/index.m3u8
61-80集,https://v3.longshengtea.com/yyv3/202402/26/wLRHxCGe4R2/video/index.m3u8

枭龙在世,#genre#
1-10集,https://v5.longshengtea.com/yyv5/202310/13/MFKUxEjmEg1/video/index.m3u8
11-20集,https://v6.longshengtea.com/yyv6/202310/19/JFBj4Jh9B51/video/index.m3u8
21-30集,https://v6.longshengtea.com/yyv6/202310/19/zTgyJW9iB71/video/index.m3u8
31-40集,https://v6.longshengtea.com/yyv6/202310/19/SHbNQA9YWJ1/video/index.m3u8
