常用频道,#genre#
佛山综合(网页),video://http://p.123tv.cn/p/gdfs.php?id=fszh
佛山南海(网页),video://http://p.123tv.cn/p/gdfs.php?id=fsnh
江门综合(网页),video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=2
江门侨乡生活(网页),video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=1
东莞新闻综合(网页),video://https://dgrtv.sun0769.com/index.php/online2/4
东莞生活资讯(网页),video://https://dgrtv.sun0769.com/index.php/online2/5
河源综合(网页),video://https://www.hyrtv.cn/itv/zhds/
河源公共(网页),video://https://www.hyrtv.cn/itv/ggds/
清远新闻综合(网页),video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远文旅生活(网页),video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
韶关新闻综合(网页),video://https://www.sgmsw.cn/mobile/tvinfo?id=SB05RIYZOU8JR418AUQOF62CAJQ08D0E
肇庆生活(网页),video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=34
肇庆综合(网页),video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33
云浮综合(网页),video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=8
云浮文旅(网页),video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=9
东莞新闻网页,video://https://dgrtv.sun0769.com/index.php/online2/4
东莞生活网页,video://https://dgrtv.sun0769.com/index.php/online2/5
河源综合网页,video://https://www.hyrtv.cn/itv/zhds/
河源公共网页,video://https://www.hyrtv.cn/itv/ggds/
清远新闻网页,video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远文旅网页,video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
肇庆综合网页,video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33
肇庆生活网页,video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=34
信宜综合网页,video://https://web.guangdianyun.tv/tv/?id=643&uin=1629

熊猫频道,#genre#
成都高清,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
都江堰高清,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8
基地成年园1,http://gcalic.v.myalicdn.com/gc/xiongmao01_1/index.m3u8
基地成年园2,http://gcalic.v.myalicdn.com/gc/xiongmao02_1/index.m3u8
基地幼年园1,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
基地幼年园2,http://gcalic.v.myalicdn.com/gc/xiongmao04_1/index.m3u8
基地幼儿园1,http://gcalic.v.myalicdn.com/gc/xiongmao05_1/index.m3u8
基地幼儿园2,http://gcalic.v.myalicdn.com/gc/xiongmao06_1/index.m3u8
基地母子园1,http://gcalic.v.myalicdn.com/gc/xiongmao07_1/index.m3u8
基地母子园2,http://gcalic.v.myalicdn.com/gc/xiongmao08_1/index.m3u8
基地别墅1,http://gcalic.v.myalicdn.com/gc/xiongmao09_1/index.m3u8
基地别墅2,http://gcalic.v.myalicdn.com/gc/xiongmao10_1/index.m3u8
都江堰瑞瑞,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
都江堰水秀,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
都江堰妃妃,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
都江堰娅祥,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
都江堰英英,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
怡然2,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
都江堰青青,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
大丰麋鹿,http://gcalic.v.myalicdn.com/gc/xiongmao23_1/index.m3u8
白马雪山,http://gcalic.v.myalicdn.com/gc/xiongmao24_1/index.m3u8
直播熊猫,https://gcwbndali.v.myalicdn.com/gcwbnd/ipanda1000_2/index.m3u8

抖音网页,#genre#
广西交通台,video://https://live.douyin.com/522955949080
走路直播,video://https://live.douyin.com/436810047050
橘子呆呆,video://https://live.douyin.com/956291733854
农村人爱唱歌,video://https://live.douyin.com/870869013047
糖糖爱唱歌,video://https://live.douyin.com/680811057501
CCTV-6,video://https://live.douyin.com/208823316033
CCTV-13,video://https://live.douyin.com/547977714661
CCTV-13,video://https://live.douyin.com/55740058708
央视网抖直播,video://https://live.douyin.com/870887192950
央视网快看播,video://https://live.douyin.com/127453393722
央视一套直播,video://https://live.douyin.com/456815963645
央视二套直播,video://https://live.douyin.com/296728101980
央视三套直播,video://https://live.douyin.com/212606968812
央视四套直播,video://https://live.douyin.com/166806983360
央视七套直播,video://https://live.douyin.com/519082790490
小央视频直播,video://https://live.douyin.com/547977714661
央视频抖直播,video://https://live.douyin.com/50828500437
央广网抖直播,video://https://live.douyin.com/667431506077
央视新闻直播,video://https://live.douyin.com/282773369501
新闻联播直播,video://https://live.douyin.com/330698468897
新华社抖直播,video://https://live.douyin.com/403447259997
新华社快看播,video://https://live.douyin.com/832345075447
中国新闻网播,video://https://live.douyin.com/734352268449
中国新闻社播,video://https://live.douyin.com/15236241349
央影网抖直播,video://https://live.douyin.com/208823316033
看看新闻直播,video://https://live.douyin.com/808207714751
澎湃新闻直播,video://https://live.douyin.com/901733701009
北京新闻直播,video://https://live.douyin.com/497532580914
北京时间直播,video://https://live.douyin.com/87324405858
北京日报直播,video://https://live.douyin.com/678544089361
香港导报直播,video://https://live.douyin.com/21533027681
大公文匯直播,video://https://live.douyin.com/948770716919
橙新闻抖直播,video://https://live.douyin.com/830895493295
广东-粤tv抖播,video://https://live.douyin.com/590597772109
dv现场抖直播,video://https://live.douyin.com/469457683016
广东珠江直播,video://https://live.douyin.com/43311982874
今日关注直播,video://https://live.douyin.com/302453514547
广州ING-直播,video://https://live.douyin.com/388615883521
中山网抖直播,video://https://live.douyin.com/954175180811
广东4k抖直播,video://https://live.douyin.com/450779218335
人民日报直播,video://https://live.douyin.com/35849862298
海南日报直播,video://https://live.douyin.com/33068222133
海南电视直播,video://https://live.douyin.com/402523360291
湖北日报直播,video://https://live.douyin.com/596554118511
湖南新闻直播,video://https://live.douyin.com/27594494041
中国交通直播,video://https://live.douyin.com/55740058708
中国教育直播,video://https://live.douyin.com/39292098130
北斗融媒直播,video://https://live.douyin.com/196987735608
凤凰新闻网播,video://https://live.douyin.com/40184312758
深圳新闻网播,video://https://live.douyin.com/983530344911
佛山新闻网播,video://https://live.douyin.com/587225334216
程儿抖音直播,video://https://live.douyin.com/882091311808
冰美人抖直播,video://https://live.douyin.com/73248443647
杨凯乔抖直播,video://https://live.douyin.com/291992149880
李泳希抖直播,video://https://live.douyin.com/859786210486
Ray总-抖直播,video://https://live.douyin.com/847105707221
了解日本真实生活,video://https://live.douyin.com/35874973696
绝嗲数码抖播,video://https://live.douyin.com/277034086130
音乐库抖直播,video://https://live.douyin.com/933732405880
好波联盟抖页,video://https://live.douyin.com/125690153253
广东体育抖页,video://https://live.douyin.com/137995681287
广竞体育抖页,video://https://live.douyin.com/802006140488
优酷体育抖页,video://https://live.douyin.com/645565226352
新爱体育抖页,video://https://live.douyin.com/179260431297
美乐体育抖页,video://https://live.douyin.com/938688100197
女篮体育抖页,video://https://live.douyin.com/293098661035
东说体育抖页,video://https://live.douyin.com/38915320169
中澳男篮抖页,video://https://live.douyin.com/247472438282
三人篮球抖页,video://https://live.douyin.com/811323520251
赛事小旭抖页,video://https://live.douyin.com/681715709797
赛事佳叔抖页,video://https://live.douyin.com/445931042285
赛事阿臻抖页,video://https://live.douyin.com/319583529177
赛事柏豪抖页,video://https://live.douyin.com/916058533396
赛事美肚抖页,video://https://live.douyin.com/553272685060
赛事大王抖页,video://https://live.douyin.com/64466906620
粤语串爆抖页,video://https://live.douyin.com/570798103199
足篮世家抖页,video://https://live.douyin.com/492383970362
大导曰球抖页,video://https://live.douyin.com/217054802353
宇轩乒缘抖页,video://https://live.douyin.com/369017687666
女子网球抖页,video://https://live.douyin.com/13847229487
网球显眼抖页,video://https://live.douyin.com/318287465659
宁宁排球抖页,video://https://live.douyin.com/531476956365
清松排球抖页,video://https://live.douyin.com/979201914108
超级排球抖页,video://https://live.douyin.com/415319188097
排球主播抖页,video://https://live.douyin.com/320872392849
排球玩家抖页,video://https://live.douyin.com/629550705771
中国排球抖页,video://https://live.douyin.com/821870639907
中国篮球抖页,video://https://live.douyin.com/437560840111
山东体育抖页,video://https://live.douyin.com/235694078803
经视体育抖页,video://https://live.douyin.com/714406935518
佛山篮协抖页,video://https://live.douyin.com/227611832745
篮球联赛抖页,video://https://live.douyin.com/377414634309
大熊篮球抖页,video://https://live.douyin.com/209552895709
云星体育抖页,video://https://live.douyin.com/464114369315
篮球流川抖页,video://https://live.douyin.com/202304846880
篮球风语抖页,video://https://live.douyin.com/353601456068
达州关注抖页,video://https://live.douyin.com/66329622737
24小时球抖页,video://https://live.douyin.com/61927902441
五人足球抖页,video://https://live.douyin.com/584974557549
辽宁足球抖页,video://https://live.douyin.com/838385022891
辽宁日报抖页,video://https://live.douyin.com/728163755446
创新南山抖页,video://https://live.douyin.com/407696757602
梨园行戏曲播,video://https://live.douyin.com/528583488654
HiFi-音乐直播,video://https://live.douyin.com/110229825168
38'6音乐直播,video://https://live.douyin.com/933732405880
舒耳音乐直播,video://https://live.douyin.com/388913203837
小汤音乐直播,video://https://live.douyin.com/104244347308
好听音乐直播,video://https://live.douyin.com/309117340504
微风音乐直播,video://https://live.douyin.com/411054693943
慕晚老歌直播,video://https://live.douyin.com/834737741743
动耳音乐直播,video://https://live.douyin.com/630362171826
BEYOND音乐,video://https://live.douyin.com/889699212954
粤语粤乐直播,video://https://live.douyin.com/766255078143
经典粤语直播,video://https://live.douyin.com/96938369391
DJ_WEAPON,video://https://live.douyin.com/472502061760
电台轮直播贰,video://https://live.douyin.com/877630039739
电台轮直播叁,video://https://live.douyin.com/578755883072

荔枝网页,#genre#
广东卫视4k页,video://https://www.gdtv.cn/tvChannelDetail/110
广东4k超网页,video://https://www.gdtv.cn/tvChannelDetail/16
广东卫视网页,video://https://www.gdtv.cn/tvChannelDetail/43
广东珠江网页,video://https://www.gdtv.cn/tvChannelDetail/44
广东新闻网页,video://https://www.gdtv.cn/tvChannelDetail/45
广东民生网页,video://https://www.gdtv.cn/tvChannelDetail/48
广东体育网页,video://https://www.gdtv.cn/tvChannelDetail/47
广东湾区网页,video://https://www.gdtv.cn/tvChannelDetail/51
广东湾区海页,video://https://www.gdtv.cn/tvChannelDetail/46
广东影视网页,video://https://www.gdtv.cn/tvChannelDetail/53
广东少儿网页,video://https://www.gdtv.cn/tvChannelDetail/54
广东戏曲网页,video://https://www.gdtv.cn/tvChannelDetail/54
广东移动网页,video://https://www.gdtv.cn/tvChannelDetail/74
广东经典网页,video://https://www.gdtv.cn/tvChannelDetail/100
广东记录网页,video://https://www.gdtv.cn/tvChannelDetail/94
健康频道网页,video://https://www.gdtv.cn/tvChannelDetail/99
文化频道网页,video://https://www.gdtv.cn/tvChannelDetail/75
生活频道网页,video://https://www.gdtv.cn/tvChannelDetail/102
嘉佳卡通网页,video://https://www.gdtv.cn/tvChannelDetail/66
南方购物网页,video://https://www.gdtv.cn/tvChannelDetail/42
开平综合网页,video://https://web.guangdianyun.tv/tv/?id=1434&uin=1132
开平生活网页,video://https://web.guangdianyun.tv/tv/?id=1435&uin=1132
深圳-4K_网页,video://https://www.sztv.com.cn/pindao/index.html?id=24725
深圳卫视网页,video://https://www.sztv.com.cn/pindao/index.html?id=7867
深圳都市网页,video://https://www.sztv.com.cn/pindao/index.html?id=7868
深圳电视网页,video://https://www.sztv.com.cn/pindao/index.html?id=7880
深圳财经网页,video://https://www.sztv.com.cn/pindao/index.html?id=7871
深圳少儿网页,video://https://www.sztv.com.cn/pindao/index.html?id=7881
深圳移动网页,video://https://www.sztv.com.cn/pindao/index.html?id=7869
深圳宜和网页,video://https://www.sztv.com.cn/pindao/index.html?id=7878
深圳国际网页,video://https://www.sztv.com.cn/pindao/index.html?id=7944
江门综合网页,video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=2
江门侨乡网页,video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=1
东莞新闻网页,video://https://dgrtv.sun0769.com/index.php/online2/4
东莞生活网页,video://https://dgrtv.sun0769.com/index.php/online2/5
河源综合网页,video://https://www.hyrtv.cn/itv/zhds/
河源公共网页,video://https://www.hyrtv.cn/itv/ggds/
清远新闻网页,video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远文旅网页,video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
韶关综合网页,video://https://www.sgmsw.cn/v/tv?spm=0.0.0.0.nRYAvk&id=SB05RIYZOU8JR418AUQOF62CAJQ08D0E
肇庆综合网页,video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33
肇庆生活网页,video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=34
云浮综合网页,video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=8
云浮文旅网页,video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=9
信宜综合网页,video://https://web.guangdianyun.tv/tv/?id=643&uin=1629
阳江综壹网页,video://https://live.yjtvw.com:8081/live/yjtv1.m3u8    
阳江综贰网页,video://https://live.yjtvw.com:8081/live/yjtv2.m3u8
特区网页,#genre#
Plus综合网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-25-0.html
凤凰中文网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-4-0.html
凤凰资讯网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-5-0.html
凤凰香港网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-3-0.html
有线新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-7-0.html
有线新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-9-0.html
无线新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-30-0.html
Now新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-18-0.html
无线翡翠网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-0-0.html
无线华丽网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-1-0.html
无线明珠网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-12-0.html
无线娱乐网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-34-0.html
有线综合网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-14-0.html
有线赛讯网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-15-0.html
有线赛马网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-35-0.html
Now财经网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-17-0.html
VIUTV-粤网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-10-0.html
VIUTV-英网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-26-0.html
RTHK-31网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-8-0.html
美亚电影网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-11-0.html
闽南网页,#genre#
中天新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-20-0.html
寰宇新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-35-0.html
东森新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-21-0.html
tvbs新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-167-0.html
年代新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-43-0.html
非凡新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-131-0.html
闽镜新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-148-0.html
民视新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-161-0.html
华视新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-141-0.html
台视新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-83-0.html
公视闽南网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-139-0.html
民视闽南网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-117-0.html
中视闽南网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-118-0.html
华视闽南网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-111-0.html
台视闽南网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-113-0.html
tvbs闽南网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-164-0.html
民视第一网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-96-0.html
民视旅游网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-112-0.html
民视综艺网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-114-0.html
中视经典网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-166-0.html
中视精采网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-165-0.html
中天综合网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-132-0.html
中天亚州网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-129-0.html
台视财经网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-140-0.html
东森财经网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-168-0.html
三立综合网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-143-0.html
三立台湾网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-145-0.html
八大第一网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-36-0.html
八大综合网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-47-0.html
八大精彩网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-8-0.html
龙华偶像网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-103-0.html
龙华日韩网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-104-0.html
龙华卡通网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-102-0.html
龙华经典网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-101-0.html
纬来育乐网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-171-0.html
东森超视网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-25-0.html
MO_综合网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-53-0.html
闽南戏剧网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-149-0.html
非凡商业网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-60-0.html
靖天综合网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-94-0.html
靖天日本网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-90-0.html
靖天国际网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-87-0.html
靖天育乐网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-93-0.html
靖天戏剧网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-91-0.html
靖天欢乐网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-88-0.html
靖天电影网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-86-0.html
靖天资讯网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-95-0.html
靖洋卡通网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-97-0.html
靖洋戏剧网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-98-0.html
闽南'Plus网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-135-0.html
ELta体壹网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-155-0.html
ELta体贰网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-28-0.html
ELta体肆网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-50-0.html
DNZA-壹网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-153-0.html
DNZA-贰网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-152-0.html
好莱电影网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-38-0.html
Amc电影网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-1-0.html
FgM电影网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-159-0.html
影迷纪实网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-160-0.html
采昌影剧网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-21-0.html
国会频壹网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-64-0.html
国会频贰网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-65-0.html
好消息壹网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-66-0.html
好消息贰网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-67-0.html
Smart-综网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-133-0.html
客家电视网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-72-0.html
韩国娱乐网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-77-0.html
阿里郎频网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-3-0.html
生活英语网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-57-0.html
时尚运动网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-134-0.html
追踪体育网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-137-0.html
追踪城市网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-138-0.html
达芬奇综网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-27-0.html
博斯高球贰页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-14-0.html
博斯无限壹页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-17-0.html
博斯无限贰页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-18-0.html
博斯运动壹页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-19-0.html
博斯运动贰页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-20-0.html
智林体育网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-163-0.html
亚洲旅游网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-162-0.html
cNN新闻网页,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-78-0.html
网易网页,#genre#
全程回顾 | 九三盛大阅兵,video://https://live.163.com/room/285572.html
2025WAIC 网易科技,video://https://live.163.com/room/284934.html

BiliBili直播,#genre#
游戏_老实憨厚的笑笑,https://www.goodiptv.club/bilibili/545068
游戏_哔哩哔哩王者荣耀赛事,https://www.goodiptv.club/bilibili/21144080
游戏_哔哩哔哩英雄联盟赛事,https://www.goodiptv.club/bilibili/7734200
音乐_一块洋芋,https://www.goodiptv.club/bilibili/1880056764
音乐_露米Lumi_Official,https://www.goodiptv.club/bilibili/25977291
音乐_蛮乖乖,https://www.goodiptv.club/bilibili/2222078
音乐_大荣叔n,https://www.goodiptv.club/bilibili/2094450
音乐_糖小满,https://www.goodiptv.club/bilibili/1978987926
音乐_棠棠-古筝,https://www.goodiptv.club/bilibili/1814195965
音乐_Kiss-U-优质点唱,https://www.goodiptv.club/bilibili/1735944564
音乐_ED-House-品质点唱,https://www.goodiptv.club/bilibili/1712257674
音乐_ED-House-卓越点唱,https://www.goodiptv.club/bilibili/1887158229
音乐_霏若若,https://www.goodiptv.club/bilibili/22504377
剧集_武林经典外传同福客栈,https://www.goodiptv.club/bilibili/1269249
剧集_一起看头文字D,https://www.goodiptv.club/bilibili/1972360561
剧集_仙剑奇侠传,https://www.goodiptv.club/bilibili/15030833
动漫_一起看凡人修仙传,https://www.goodiptv.club/bilibili/22389206


虎牙网页,#genre#
电影_SJ-安安小兔子,video://https://www.huya.com/25646817
电影_视觉-娜娜,video://https://www.huya.com/26590882
电影_虎牙八点档,video://https://www.huya.com/880261
电影_黑帮片,video://https://www.huya.com/11336719
电影_成龙,video://https://www.huya.com/11342386
电影_李连杰,video://https://www.huya.com/11342390
电影_国产悬疑,video://https://www.huya.com/11342395
电影_星爷,video://https://www.huya.com/11342412
电影_玄幻,video://https://www.huya.com/11342414
电影_英叔,video://https://www.huya.com/11342421
电影_宇宙,video://https://www.huya.com/11342428
电影_梁家辉,video://https://www.huya.com/11342429
电影_喜剧,video://https://www.huya.com/11352877
电影_高分动作,video://https://www.huya.com/11352884
电影_不挤影院,video://https://www.huya.com/11352897
电影_古墓系列,video://https://www.huya.com/11352913
电影_刘德华(网页),video://https://www.huya.com/11342424
电影_许冠英(网页),video://https://www.huya.com/11601972
电影_甄子丹(网页),video://https://www.huya.com/11352935
电影_周润发(网页),video://https://www.huya.com/11342387
电影_周星星(网页),video://https://www.huya.com/11336587
电影_五福星(网页),video://https://www.huya.com/11282233
电影_古天乐(网页),video://https://www.huya.com/11602041
电影_邱淑贞(网页),video://https://www.huya.com/11352949
电影_周海媚(网页),video://https://www.huya.com/11279247
电影_王晶(网页),video://https://www.huya.com/11602058
电影_沈腾(网页),video://https://www.huya.com/11601968
电影_黄渤(网页),video://https://www.huya.com/11352876
电影_吴京(网页),video://https://www.huya.com/11602041
电影_强森(网页),video://https://www.huya.com/21059581
电影_港片(网页),video://https://www.huya.com/11602043
电影_国产(网页),video://https://www.huya.com/11352973

动漫_地狱ヽ妖妖,video://https://www.huya.com/11352869
动漫_弹一闪闪闪,video://https://www.huya.com/21059570
动漫_迢递羹瓜祭,video://https://www.huya.com/26355787
动漫_鋪床拂席有清風,video://https://www.huya.com/26355862
动漫_雨落惊鸿人,video://https://www.huya.com/21059628
音乐_听见歌声,video://https://www.huya.com/21241793
音乐_翻唱不翻车,video://https://www.huya.com/21241810
音乐_blue声色,video://https://www.huya.com/21241831
音乐_我是一颗小虎牙,video://https://www.huya.com/21241843
音乐_24小时直播听音乐,video://https://www.huya.com/30483433
音乐_糖豆豆丶甜,video://https://www.huya.com/25261191
音乐_瓶子啊啊啊,video://https://www.huya.com/28602479
音乐_小舞点歌台,video://https://www.huya.com/xashow
音乐_百川-天亮,video://https://www.huya.com/128427

剧集_虎牙放映厅(网页),video://https://www.huya.com/11602077
电影_漫威(网页),video://https://www.huya.com/11602034
电影_怪兽(网页),video://https://www.huya.com/21059577
电影_武侠(网页),video://https://www.huya.com/11342427
电影_警匪(网页),video://https://www.huya.com/11352886
电影_罪犯(网页),video://https://www.huya.com/11352962
电影_枪战(网页),video://https://www.huya.com/21059579
电影_盗墓(网页),video://https://www.huya.com/21059552
电影_海盗(网页),video://https://www.huya.com/21059595
电影_推荐(网页),video://https://www.huya.com/11602041
电影_救援(网页),video://https://www.huya.com/21059594
电影_热血(网页),video://https://www.huya.com/11352934
电影_谍战(网页),video://https://www.huya.com/21059585
动漫_战争(网页),video://https://www.huya.com/21059592
剧集_小鬼头(网页),video://https://www.huya.com/11352963
综娱_陈翔六点半(网页),video://https://www.huya.com/11274154
电影_喜剧专场(网页),video://https://www.huya.com/11602044
电影_黑帮斗争(网页),video://https://www.huya.com/11342419
